channel_key,column_name,en_name,cn_name,unit,version,channel_type,channel_category,app,sub_app,fact_sheet_name,sampling_rate,data_type,original_name,channel_dimension
3091,stat_ble_tcc_ccuesttcarawstd,Stat_BLE_TCC_CCUEstTcaRawStd,核控输出净空估计值标准差,cm,202012,10min,SignalStatic,DigitalTwin,,fact_digitaltwindata_load2,0.001666667,double,Stat_BLE_TCC_CCUEstTcaRawStd,1
3092,stat_ble_tcc_state_measureave,Stat_BLE_TCC_State_MeasureAve,叶片净空传感器状态位平均值,NA,202012,10min,SignalStatic,DigitalTwin,,fact_digitaltwindata_load2,0.001666667,double,Stat_BLE_TCC_State_MeasureAve,1
3093,stat_ble_tcc_state_measuremax,Stat_BLE_TCC_State_MeasureMax,叶片净空传感器状态位最大值,NA,202012,10min,SignalStatic,DigitalTwin,,fact_digitaltwindata_load2,0.001666667,double,Stat_BLE_TCC_State_MeasureMax,1
3094,stat_ble_tcc_state_measuremin,Stat_BLE_TCC_State_MeasureMin,叶片净空传感器状态位最小值,NA,202012,10min,SignalStatic,DigitalTwin,,fact_digitaltwindata_load2,0.001666667,double,Stat_BLE_TCC_State_MeasureMin,1
3095,stat_ble_tcc_state_measurestd,Stat_BLE_TCC_State_MeasureStd,叶片净空传感器状态位标准差,NA,202012,10min,SignalStatic,DigitalTwin,,fact_digitaltwindata_load2,0.001666667,double,Stat_BLE_TCC_State_MeasureStd,1
3096,stat_ble_tcc_valid_measureave,Stat_BLE_TCC_Valid_MeasureAve,叶片净空传感器有效位平均值,NA,202012,10min,SignalStatic,DigitalTwin,,fact_digitaltwindata_load2,0.001666667,double,Stat_BLE_TCC_Valid_MeasureAve,1
3097,stat_ble_tcc_valid_measuremax,Stat_BLE_TCC_Valid_MeasureMax,叶片净空传感器有效位最大值,NA,202012,10min,SignalStatic,DigitalTwin,,fact_digitaltwindata_load2,0.001666667,double,Stat_BLE_TCC_Valid_MeasureMax,1
3098,stat_ble_tcc_valid_measuremin,Stat_BLE_TCC_Valid_MeasureMin,叶片净空传感器有效位最小值,NA,202012,10min,SignalStatic,DigitalTwin,,fact_digitaltwindata_load2,0.001666667,double,Stat_BLE_TCC_Valid_MeasureMin,1
3099,stat_ble_tcc_valid_measurestd,Stat_BLE_TCC_Valid_MeasureStd,叶片净空传感器有效位标准差,NA,202012,10min,SignalStatic,DigitalTwin,,fact_digitaltwindata_load2,0.001666667,double,Stat_BLE_TCC_Valid_MeasureStd,1
3100,stat_bplevelstd,Stat_BPLevelStd,刹车等级标准差,NA,202012,10min,Preprocess,DigitalTwin,,fact_digitaltwindata_load2,0.001666667,double,Stat_BPLevelStd,1
3101,stat_br1edgebm_std,Stat_BR1EdgeBM_Std,叶根1Edge弯矩（面内）标准差,kNm,202012,10min,LoadStatic,DigitalTwin,,fact_digitaltwindata_load2,0.001666667,double,Stat_BR1EdgeBM_Std,1
3102,stat_br1flapbm_std,Stat_BR1FlapBM_Std,叶根1Flap弯矩（面内）标准差,kNm,202012,10min,LoadStatic,DigitalTwin,,fact_digitaltwindata_load2,0.001666667,double,Stat_BR1FlapBM_Std,1
3103,stat_br1fxstd,Stat_BR1FxStd,叶根1Fx标准差,kN,202012,10min,LoadStatic,DigitalTwin,,fact_digitaltwindata_load2,0.001666667,double,Stat_BR1FxStd,1
3104,stat_br1fystd,Stat_BR1FyStd,叶根1Fy标准差,kN,202012,10min,LoadStatic,DigitalTwin,,fact_digitaltwindata_load2,0.001666667,double,Stat_BR1FyStd,1
3105,stat_br1fzstd,Stat_BR1FzStd,叶根1Fz标准差,kN,202012,10min,LoadStatic,DigitalTwin,,fact_digitaltwindata_load2,0.001666667,double,Stat_BR1FzStd,1
3106,stat_br1mxstd,Stat_BR1MxStd,叶根1Mx弯矩标准差,kNm,202012,10min,LoadStatic,DigitalTwin,,fact_digitaltwindata_load2,0.001666667,double,Stat_BR1MxStd,1
3107,stat_br1mystd,Stat_BR1MyStd,叶根1My弯矩标准差,kNm,202012,10min,LoadStatic,DigitalTwin,,fact_digitaltwindata_load2,0.001666667,double,Stat_BR1MyStd,1
3108,stat_br1mzstd,Stat_BR1MzStd,叶根1Mz弯矩标准差,kNm,202012,10min,LoadStatic,DigitalTwin,,fact_digitaltwindata_load2,0.001666667,double,Stat_BR1MzStd,1
3109,stat_br2edgebm_std,Stat_BR2EdgeBM_Std,叶根2Edge弯矩（面内）标准差,kNm,202012,10min,LoadStatic,DigitalTwin,,fact_digitaltwindata_load2,0.001666667,double,Stat_BR2EdgeBM_Std,1
3110,stat_br2flapbm_std,Stat_BR2FlapBM_Std,叶根2Flap弯矩（面内）标准差,kNm,202012,10min,LoadStatic,DigitalTwin,,fact_digitaltwindata_load2,0.001666667,double,Stat_BR2FlapBM_Std,1
3111,stat_br2fxave,Stat_BR2FxAve,叶根2Fx平均值,kN,202012,10min,LoadStatic,DigitalTwin,,fact_digitaltwindata_load2,0.001666667,double,Stat_BR2FxAve,1
3112,stat_br2fxmax,Stat_BR2FxMax,叶根2Fx最大值,kN,202012,10min,LoadStatic,DigitalTwin,,fact_digitaltwindata_load2,0.001666667,double,Stat_BR2FxMax,1
3113,stat_br2fxmin,Stat_BR2FxMin,叶根2Fx最小值,kN,202012,10min,LoadStatic,DigitalTwin,,fact_digitaltwindata_load2,0.001666667,double,Stat_BR2FxMin,1
3114,stat_br2fxstd,Stat_BR2FxStd,叶根2Fx标准差,kN,202012,10min,LoadStatic,DigitalTwin,,fact_digitaltwindata_load2,0.001666667,double,Stat_BR2FxStd,1
3115,stat_br2fyave,Stat_BR2FyAve,叶根2Fy平均值,kN,202012,10min,LoadStatic,DigitalTwin,,fact_digitaltwindata_load2,0.001666667,double,Stat_BR2FyAve,1
3116,stat_br2fymax,Stat_BR2FyMax,叶根2Fy最大值,kN,202012,10min,LoadStatic,DigitalTwin,,fact_digitaltwindata_load2,0.001666667,double,Stat_BR2FyMax,1
3117,stat_br2fymin,Stat_BR2FyMin,叶根2Fy最小值,kN,202012,10min,LoadStatic,DigitalTwin,,fact_digitaltwindata_load2,0.001666667,double,Stat_BR2FyMin,1
3118,stat_br2fystd,Stat_BR2FyStd,叶根2Fy标准差,kN,202012,10min,LoadStatic,DigitalTwin,,fact_digitaltwindata_load2,0.001666667,double,Stat_BR2FyStd,1
3119,stat_br2fzave,Stat_BR2FzAve,叶根2Fz平均值,kN,202012,10min,LoadStatic,DigitalTwin,,fact_digitaltwindata_load2,0.001666667,double,Stat_BR2FzAve,1
3120,stat_br2fzmax,Stat_BR2FzMax,叶根2Fz最大值,kN,202012,10min,LoadStatic,DigitalTwin,,fact_digitaltwindata_load2,0.001666667,double,Stat_BR2FzMax,1
3121,stat_br2fzmin,Stat_BR2FzMin,叶根2Fz最小值,kN,202012,10min,LoadStatic,DigitalTwin,,fact_digitaltwindata_load2,0.001666667,double,Stat_BR2FzMin,1
3122,stat_br2fzstd,Stat_BR2FzStd,叶根2Fz标准差,kN,202012,10min,LoadStatic,DigitalTwin,,fact_digitaltwindata_load2,0.001666667,double,Stat_BR2FzStd,1
3123,stat_br2mxstd,Stat_BR2MxStd,叶根2Mx弯矩标准差,kNm,202012,10min,LoadStatic,DigitalTwin,,fact_digitaltwindata_load2,0.001666667,double,Stat_BR2MxStd,1
3124,stat_br2mystd,Stat_BR2MyStd,叶根2My弯矩标准差,kNm,202012,10min,LoadStatic,DigitalTwin,,fact_digitaltwindata_load2,0.001666667,double,Stat_BR2MyStd,1
3125,stat_br2mzstd,Stat_BR2MzStd,叶根2Mz弯矩标准差,kNm,202012,10min,LoadStatic,DigitalTwin,,fact_digitaltwindata_load2,0.001666667,double,Stat_BR2MzStd,1
3126,stat_br3edgebm_std,Stat_BR3EdgeBM_Std,叶根3Edge弯矩（面内）标准差,kNm,202012,10min,LoadStatic,DigitalTwin,,fact_digitaltwindata_load2,0.001666667,double,Stat_BR3EdgeBM_Std,1
3127,stat_br3flapbm_std,Stat_BR3FlapBM_Std,叶根3Flap弯矩（面内）标准差,kNm,202012,10min,LoadStatic,DigitalTwin,,fact_digitaltwindata_load2,0.001666667,double,Stat_BR3FlapBM_Std,1
3128,stat_br3fxave,Stat_BR3FxAve,叶根3Fx平均值,kN,202012,10min,LoadStatic,DigitalTwin,,fact_digitaltwindata_load2,0.001666667,double,Stat_BR3FxAve,1
3129,stat_br3fxmax,Stat_BR3FxMax,叶根3Fx最大值,kN,202012,10min,LoadStatic,DigitalTwin,,fact_digitaltwindata_load2,0.001666667,double,Stat_BR3FxMax,1
3130,stat_br3fxmin,Stat_BR3FxMin,叶根3Fx最小值,kN,202012,10min,LoadStatic,DigitalTwin,,fact_digitaltwindata_load2,0.001666667,double,Stat_BR3FxMin,1
3131,stat_br3fxstd,Stat_BR3FxStd,叶根3Fx标准差,kN,202012,10min,LoadStatic,DigitalTwin,,fact_digitaltwindata_load2,0.001666667,double,Stat_BR3FxStd,1
3132,stat_br3fyave,Stat_BR3FyAve,叶根3Fy平均值,kN,202012,10min,LoadStatic,DigitalTwin,,fact_digitaltwindata_load2,0.001666667,double,Stat_BR3FyAve,1
3133,stat_br3fymax,Stat_BR3FyMax,叶根3Fy最大值,kN,202012,10min,LoadStatic,DigitalTwin,,fact_digitaltwindata_load2,0.001666667,double,Stat_BR3FyMax,1
3134,stat_br3fymin,Stat_BR3FyMin,叶根3Fy最小值,kN,202012,10min,LoadStatic,DigitalTwin,,fact_digitaltwindata_load2,0.001666667,double,Stat_BR3FyMin,1
3135,stat_br3fystd,Stat_BR3FyStd,叶根3Fy标准差,kN,202012,10min,LoadStatic,DigitalTwin,,fact_digitaltwindata_load2,0.001666667,double,Stat_BR3FyStd,1
3136,stat_br3fzave,Stat_BR3FzAve,叶根3Fz平均值,kN,202012,10min,LoadStatic,DigitalTwin,,fact_digitaltwindata_load2,0.001666667,double,Stat_BR3FzAve,1
3137,stat_br3fzmax,Stat_BR3FzMax,叶根3Fz最大值,kN,202012,10min,LoadStatic,DigitalTwin,,fact_digitaltwindata_load2,0.001666667,double,Stat_BR3FzMax,1
3138,stat_br3fzmin,Stat_BR3FzMin,叶根3Fz最小值,kN,202012,10min,LoadStatic,DigitalTwin,,fact_digitaltwindata_load2,0.001666667,double,Stat_BR3FzMin,1
3139,stat_br3fzstd,Stat_BR3FzStd,叶根3Fz标准差,kN,202012,10min,LoadStatic,DigitalTwin,,fact_digitaltwindata_load2,0.001666667,double,Stat_BR3FzStd,1
3140,stat_br3mxstd,Stat_BR3MxStd,叶根3Mx弯矩标准差,kNm,202012,10min,LoadStatic,DigitalTwin,,fact_digitaltwindata_load2,0.001666667,double,Stat_BR3MxStd,1
3141,stat_br3mystd,Stat_BR3MyStd,叶根3My弯矩标准差,kNm,202012,10min,LoadStatic,DigitalTwin,,fact_digitaltwindata_load2,0.001666667,double,Stat_BR3MyStd,1
3142,stat_br3mzstd,Stat_BR3MzStd,叶根3Mz弯矩标准差,kNm,202012,10min,LoadStatic,DigitalTwin,,fact_digitaltwindata_load2,0.001666667,double,Stat_BR3MzStd,1
3143,stat_bw_accel_amp_ave,Stat_BW_Accel_Amp_Ave,机舱Y方向BackwardWhirl振动量平均值,m/s2,202012,10min,LoadStatic,DigitalTwin,,fact_digitaltwindata_load2,0.001666667,double,Stat_BW_Accel_Amp_Ave,1
3144,stat_bw_accel_amp_max,Stat_BW_Accel_Amp_Max,机舱Y方向BackwardWhirl振动量最大值,m/s2,202012,10min,LoadStatic,DigitalTwin,,fact_digitaltwindata_load2,0.001666667,double,Stat_BW_Accel_Amp_Max,1
3145,stat_bw_accel_amp_min,Stat_BW_Accel_Amp_Min,机舱Y方向BackwardWhirl振动量最小值,m/s2,202012,10min,LoadStatic,DigitalTwin,,fact_digitaltwindata_load2,0.001666667,double,Stat_BW_Accel_Amp_Min,1
3146,stat_bw_accel_amp_std,Stat_BW_Accel_Amp_Std,机舱Y方向BackwardWhirl振动量标准差,m/s2,202012,10min,LoadStatic,DigitalTwin,,fact_digitaltwindata_load2,0.001666667,double,Stat_BW_Accel_Amp_Std,1
3147,stat_bldtcc_dis_measureave,Stat_BldTCC_Dis_MeasureAve,叶片净空原始距离值,cm,202012,10min,SignalStatic,DigitalTwin,,fact_digitaltwindata_load2,0.001666667,double,Stat_BldTCC_Dis_MeasureAve,1
3148,stat_bldtcc_dis_measuremax,Stat_BldTCC_Dis_MeasureMax,叶片净空原始距离值,cm,202012,10min,SignalStatic,DigitalTwin,,fact_digitaltwindata_load2,0.001666667,double,Stat_BldTCC_Dis_MeasureMax,1
3149,stat_bldtcc_dis_measuremin,Stat_BldTCC_Dis_MeasureMin,叶片净空原始距离值,cm,202012,10min,SignalStatic,DigitalTwin,,fact_digitaltwindata_load2,0.001666667,double,Stat_BldTCC_Dis_MeasureMin,1
3150,stat_bldtcc_dis_measurestd,Stat_BldTCC_Dis_MeasureStd,叶片净空原始距离值标准差,cm,202012,10min,SignalStatic,DigitalTwin,,fact_digitaltwindata_load2,0.001666667,double,Stat_BldTCC_Dis_MeasureStd,1
3151,stat_corefinepitch_ave,Stat_CoreFinePitch_Ave,风机最优桨角设定值平均值,degree,202012,10min,Preprocess,DigitalTwin,,fact_digitaltwindata_load2,0.001666667,double,Stat_CoreFinePitch_Ave,1
3152,stat_corefinepitch_max,Stat_CoreFinePitch_Max,风机最优桨角设定值最大值,degree,202012,10min,Preprocess,DigitalTwin,,fact_digitaltwindata_load2,0.001666667,double,Stat_CoreFinePitch_Max,1
3153,stat_corefinepitch_min,Stat_CoreFinePitch_Min,风机最优桨角设定值最小值,degree,202012,10min,Preprocess,DigitalTwin,,fact_digitaltwindata_load2,0.001666667,double,Stat_CoreFinePitch_Min,1
3154,stat_corefinepitch_std,Stat_CoreFinePitch_Std,风机最优桨角设定值标准差,degree,202012,10min,Preprocess,DigitalTwin,,fact_digitaltwindata_load2,0.001666667,double,Stat_CoreFinePitch_Std,1
3155,stat_cvtobservorspeed_std,Stat_CvtObservorSpeed_Std,变频器观测转速标准差,NA,202012,10min,Preprocess,DigitalTwin,,fact_digitaltwindata_load2,0.001666667,double,Stat_CvtObservorSpeed_Std,1
3156,stat_cvt_pgrid_std,Stat_Cvt_Pgrid_Std,变频器有功功率标准差,NA,202012,10min,Preprocess,DigitalTwin,,fact_digitaltwindata_load2,0.001666667,double,Stat_Cvt_Pgrid_Std,1
3157,stat_fw_accel_amp_ave,Stat_FW_Accel_Amp_Ave,机舱Y方向ForwadWhirl振动量平均值,m/s2,202012,10min,LoadStatic,DigitalTwin,,fact_digitaltwindata_load2,0.001666667,double,Stat_FW_Accel_Amp_Ave,1
3158,stat_fw_accel_amp_max,Stat_FW_Accel_Amp_Max,机舱Y方向ForwadWhirl振动量最大值,m/s2,202012,10min,LoadStatic,DigitalTwin,,fact_digitaltwindata_load2,0.001666667,double,Stat_FW_Accel_Amp_Max,1
3159,stat_fw_accel_amp_min,Stat_FW_Accel_Amp_Min,机舱Y方向ForwadWhirl振动量最小值,m/s2,202012,10min,LoadStatic,DigitalTwin,,fact_digitaltwindata_load2,0.001666667,double,Stat_FW_Accel_Amp_Min,1
3160,stat_fw_accel_amp_std,Stat_FW_Accel_Amp_Std,机舱Y方向ForwadWhirl振动量标准差,m/s2,202012,10min,LoadStatic,DigitalTwin,,fact_digitaltwindata_load2,0.001666667,double,Stat_FW_Accel_Amp_Std,1
3161,stat_fineboost_edstatus_std,Stat_FineBoost_EDStatus_Std,电气边界模型状态码标准差,NA,202012,10min,Preprocess,DigitalTwin,,fact_digitaltwindata_load2,0.001666667,double,Stat_FineBoost_EDStatus_Std,1
3162,stat_fineboost_plim_std,Stat_FineBoost_PLim_Std,电气边界模型功率边界标准差,NA,202012,10min,Preprocess,DigitalTwin,,fact_digitaltwindata_load2,0.001666667,double,Stat_FineBoost_PLim_Std,1
3163,stat_fineboost_speedfbkmax_std,Stat_FineBoost_SpeedFbkMax_Std,转速限幅上限标准差,NA,202012,10min,Preprocess,DigitalTwin,,fact_digitaltwindata_load2,0.001666667,double,Stat_FineBoost_SpeedFbkMax_Std,1
3164,stat_fineboost_speedfbkmin_std,Stat_FineBoost_SpeedFbkMin_Std,转速限幅下限标准差,NA,202012,10min,Preprocess,DigitalTwin,,fact_digitaltwindata_load2,0.001666667,double,Stat_FineBoost_SpeedFbkMin_Std,1
3165,stat_fineboost_torqlim_std,Stat_FineBoost_TorqLim_Std,电气边界模型扭矩边界标准差,NA,202012,10min,Preprocess,DigitalTwin,,fact_digitaltwindata_load2,0.001666667,double,Stat_FineBoost_TorqLim_Std,1
3166,stat_gbxtorquearmpositionleftstd,Stat_GBXTorqueArmPositionLeftStd,齿轮箱扭力臂位移（左）标准差,mm,202012,10min,Preprocess,DigitalTwin,,fact_digitaltwindata_load2,0.001666667,double,Stat_GBXTorqueArmPositionLeftStd,1
3167,stat_gbxtorquearmpositionrightstd,Stat_GBXTorqueArmPositionRightStd,齿轮箱扭力臂位移（右）标准差,mm,202012,10min,Preprocess,DigitalTwin,,fact_digitaltwindata_load2,0.001666667,double,Stat_GBXTorqueArmPositionRightStd,1
3168,stat_gearoildiffpressureinlinefilter_std,Stat_GearOilDiffPressureInlineFilter_Std,齿轮箱过滤器压差标准差,Bar,202012,10min,Preprocess,DigitalTwin,,fact_digitaltwindata_load2,0.001666667,double,Stat_GearOilDiffPressureInlineFilter_Std,1
3169,stat_gearoilpressurefilterinlet_std,Stat_GearOilPressureFilterInlet_Std,齿轮箱油路滤网前油压标准差,Bar,202012,10min,Preprocess,DigitalTwin,,fact_digitaltwindata_load2,0.001666667,double,Stat_GearOilPressureFilterInlet_Std,1
3170,stat_gearoilpressuregbxinlet_std,Stat_GearOilPressureGBXInlet_Std,齿轮箱油路入口油压标准差,Bar,202012,10min,Preprocess,DigitalTwin,,fact_digitaltwindata_load2,0.001666667,double,Stat_GearOilPressureGBXInlet_Std,1
3171,stat_generatorspeedstd,Stat_GeneratorSpeedStd,发电机转速标准差,NA,202012,10min,Preprocess,DigitalTwin,,fact_digitaltwindata_load2,0.001666667,double,Stat_GeneratorSpeedStd,1
3172,stat_generatortorquespstd,Stat_GeneratorTorqueSpStd,发电机扭矩设定值标准差,Nm,202012,10min,Preprocess,DigitalTwin,,fact_digitaltwindata_load2,0.001666667,double,Stat_GeneratorTorqueSpStd,1
3173,stat_generatortorquestd,Stat_GeneratorTorqueStd,发电机扭矩标准差,NA,202012,10min,Preprocess,DigitalTwin,,fact_digitaltwindata_load2,0.001666667,double,Stat_GeneratorTorqueStd,1
3174,stat_gridcurrentimbalancestd,Stat_GridCurrentImbalanceStd,网侧三相不平衡电流标准差,A,202012,10min,Preprocess,DigitalTwin,,fact_digitaltwindata_load2,0.001666667,double,Stat_GridCurrentImbalanceStd,1
3175,stat_gridcurrent_l1_std,Stat_GridCurrent_L1_Std,L1线电流标准差,NA,202012,10min,Preprocess,DigitalTwin,,fact_digitaltwindata_load2,0.001666667,double,Stat_GridCurrent_L1_Std,1
3176,stat_gridcurrent_l2_std,Stat_GridCurrent_L2_Std,L2线电流标准差,NA,202012,10min,Preprocess,DigitalTwin,,fact_digitaltwindata_load2,0.001666667,double,Stat_GridCurrent_L2_Std,1
3177,stat_gridcurrent_l3_std,Stat_GridCurrent_L3_Std,L3线电流标准差,NA,202012,10min,Preprocess,DigitalTwin,,fact_digitaltwindata_load2,0.001666667,double,Stat_GridCurrent_L3_Std,1
3178,stat_gridfrequency_std,Stat_GridFrequency_Std,网侧频率标准差,NA,202012,10min,Preprocess,DigitalTwin,,fact_digitaltwindata_load2,0.001666667,double,Stat_GridFrequency_Std,1
3179,stat_gridvoltage_l1l2_std,Stat_GridVoltage_L1L2_Std,L1L2线电压标准差,NA,202012,10min,Preprocess,DigitalTwin,,fact_digitaltwindata_load2,0.001666667,double,Stat_GridVoltage_L1L2_Std,1
3180,stat_gridvoltage_l2l3_std,Stat_GridVoltage_L2L3_Std,L2L3线电压标准差,NA,202012,10min,Preprocess,DigitalTwin,,fact_digitaltwindata_load2,0.001666667,double,Stat_GridVoltage_L2L3_Std,1
3181,stat_gridvoltage_l3l1_std,Stat_GridVoltage_L3L1_Std,L3L1线电压标准差,NA,202012,10min,Preprocess,DigitalTwin,,fact_digitaltwindata_load2,0.001666667,double,Stat_GridVoltage_L3L1_Std,1
3182,stat_hubtempstd,Stat_HubTempStd,轮毂温度标准差,NA,202012,10min,Preprocess,DigitalTwin,,fact_digitaltwindata_load2,0.001666667,double,Stat_HubTempStd,1
3183,stat_ipc_d_dispflt_ave,Stat_IPC_D_DispFlt_Ave,滤波后IPC传感器上下方向测量值平均值,mm,202012,10min,LoadStatic,DigitalTwin,,fact_digitaltwindata_load2,0.001666667,double,Stat_IPC_D_DispFlt_Ave,1
3184,stat_ipc_d_dispflt_max,Stat_IPC_D_DispFlt_Max,滤波后IPC传感器上下方向测量值最大值,mm,202012,10min,LoadStatic,DigitalTwin,,fact_digitaltwindata_load2,0.001666667,double,Stat_IPC_D_DispFlt_Max,1
3185,stat_ipc_d_dispflt_min,Stat_IPC_D_DispFlt_Min,滤波后IPC传感器上下方向测量值最小值,mm,202012,10min,LoadStatic,DigitalTwin,,fact_digitaltwindata_load2,0.001666667,double,Stat_IPC_D_DispFlt_Min,1
3186,stat_ipc_d_dispflt_std,Stat_IPC_D_DispFlt_Std,滤波后IPC传感器上下方向测量值标准差,mm,202012,10min,LoadStatic,DigitalTwin,,fact_digitaltwindata_load2,0.001666667,double,Stat_IPC_D_DispFlt_Std,1
3187,stat_ipc_d_dispraw_ave,Stat_IPC_D_DispRaw_Ave,滤波前IPC传感器上下方向测量值平均值,mm,202012,10min,LoadStatic,DigitalTwin,,fact_digitaltwindata_load2,0.001666667,double,Stat_IPC_D_DispRaw_Ave,1
3188,stat_ipc_d_dispraw_max,Stat_IPC_D_DispRaw_Max,滤波前IPC传感器上下方向测量值最大值,mm,202012,10min,LoadStatic,DigitalTwin,,fact_digitaltwindata_load2,0.001666667,double,Stat_IPC_D_DispRaw_Max,1
3189,stat_ipc_d_dispraw_min,Stat_IPC_D_DispRaw_Min,滤波前IPC传感器上下方向测量值最小值,mm,202012,10min,LoadStatic,DigitalTwin,,fact_digitaltwindata_load2,0.001666667,double,Stat_IPC_D_DispRaw_Min,1
3190,stat_ipc_d_dispraw_std,Stat_IPC_D_DispRaw_Std,滤波前IPC传感器上下方向测量值标准差,mm,202012,10min,LoadStatic,DigitalTwin,,fact_digitaltwindata_load2,0.001666667,double,Stat_IPC_D_DispRaw_Std,1
3191,stat_ipc_d_disp_std,Stat_IPC_D_Disp_Std,IPC传感器上下方向测量值标准差,mm,202012,10min,LoadStatic,DigitalTwin,,fact_digitaltwindata_load2,0.001666667,double,Stat_IPC_D_Disp_Std,1
3192,stat_ipc_q_dispflt_ave,Stat_IPC_Q_DispFlt_Ave,滤波后IPC传感器左右方向测量值平均值,mm,202012,10min,LoadStatic,DigitalTwin,,fact_digitaltwindata_load2,0.001666667,double,Stat_IPC_Q_DispFlt_Ave,1
3193,stat_ipc_q_dispflt_max,Stat_IPC_Q_DispFlt_Max,滤波后IPC传感器左右方向测量值最大值,mm,202012,10min,LoadStatic,DigitalTwin,,fact_digitaltwindata_load2,0.001666667,double,Stat_IPC_Q_DispFlt_Max,1
3194,stat_ipc_q_dispflt_min,Stat_IPC_Q_DispFlt_Min,滤波后IPC传感器左右方向测量值最小值,mm,202012,10min,LoadStatic,DigitalTwin,,fact_digitaltwindata_load2,0.001666667,double,Stat_IPC_Q_DispFlt_Min,1
3195,stat_ipc_q_dispflt_std,Stat_IPC_Q_DispFlt_Std,滤波后IPC传感器左右方向测量值标准差,mm,202012,10min,LoadStatic,DigitalTwin,,fact_digitaltwindata_load2,0.001666667,double,Stat_IPC_Q_DispFlt_Std,1
3196,stat_ipc_q_dispraw_ave,Stat_IPC_Q_DispRaw_Ave,滤波前IPC传感器左右方向测量值平均值,mm,202012,10min,LoadStatic,DigitalTwin,,fact_digitaltwindata_load2,0.001666667,double,Stat_IPC_Q_DispRaw_Ave,1
3197,stat_ipc_q_dispraw_max,Stat_IPC_Q_DispRaw_Max,滤波前IPC传感器左右方向测量值最大值,mm,202012,10min,LoadStatic,DigitalTwin,,fact_digitaltwindata_load2,0.001666667,double,Stat_IPC_Q_DispRaw_Max,1
3198,stat_ipc_q_dispraw_min,Stat_IPC_Q_DispRaw_Min,滤波前IPC传感器左右方向测量值最小值,mm,202012,10min,LoadStatic,DigitalTwin,,fact_digitaltwindata_load2,0.001666667,double,Stat_IPC_Q_DispRaw_Min,1
3199,stat_ipc_q_dispraw_std,Stat_IPC_Q_DispRaw_Std,滤波前IPC传感器左右方向测量值标准差,mm,202012,10min,LoadStatic,DigitalTwin,,fact_digitaltwindata_load2,0.001666667,double,Stat_IPC_Q_DispRaw_Std,1
3200,stat_ipc_q_disp_std,Stat_IPC_Q_Disp_Std,IPC传感器左右方向测量值标准差,mm,202012,10min,LoadStatic,DigitalTwin,,fact_digitaltwindata_load2,0.001666667,double,Stat_IPC_Q_Disp_Std,1
3201,stat_ipc_stateinvalidave,Stat_IPC_StateInValidAve,IPC传感器信号状态平均值,NA,202012,10min,Preprocess,DigitalTwin,,fact_digitaltwindata_load2,0.001666667,double,Stat_IPC_StateInValidAve,1
3202,stat_ipc_stateinvalidmax,Stat_IPC_StateInValidMax,IPC传感器信号状态最大值,NA,202012,10min,Preprocess,DigitalTwin,,fact_digitaltwindata_load2,0.001666667,double,Stat_IPC_StateInValidMax,1
3203,stat_ipc_stateinvalidmin,Stat_IPC_StateInValidMin,IPC传感器信号状态最小值,NA,202012,10min,Preprocess,DigitalTwin,,fact_digitaltwindata_load2,0.001666667,double,Stat_IPC_StateInValidMin,1
3204,stat_ipc_stateinvalidstd,Stat_IPC_StateInValidStd,IPC传感器信号状态标准差,NA,202012,10min,Preprocess,DigitalTwin,,fact_digitaltwindata_load2,0.001666667,double,Stat_IPC_StateInValidStd,1
3205,stat_ipcon2p_degd_ave,Stat_IPCon2P_degD_Ave,2P IPC的D方向开度平均值,degree,202012,10min,Preprocess,DigitalTwin,,fact_digitaltwindata_load2,0.001666667,double,Stat_IPCon2P_degD_Ave,1
3206,stat_ipcon2p_degd_max,Stat_IPCon2P_degD_Max,2P IPC的D方向开度最大值,degree,202012,10min,Preprocess,DigitalTwin,,fact_digitaltwindata_load2,0.001666667,double,Stat_IPCon2P_degD_Max,1
3207,stat_ipcon2p_degd_min,Stat_IPCon2P_degD_Min,2P IPC的D方向开度最小值,degree,202012,10min,Preprocess,DigitalTwin,,fact_digitaltwindata_load2,0.001666667,double,Stat_IPCon2P_degD_Min,1
3208,stat_ipcon2p_degd_std,Stat_IPCon2P_degD_Std,2P IPC的D方向开度标准差,degree,202012,10min,Preprocess,DigitalTwin,,fact_digitaltwindata_load2,0.001666667,double,Stat_IPCon2P_degD_Std,1
3209,stat_ipcon2p_degq_ave,Stat_IPCon2P_degQ_Ave,2P IPC的Q方向开度平均值,degree,202012,10min,Preprocess,DigitalTwin,,fact_digitaltwindata_load2,0.001666667,double,Stat_IPCon2P_degQ_Ave,1
3210,stat_ipcon2p_degq_max,Stat_IPCon2P_degQ_Max,2P IPC的Q方向开度最大值,degree,202012,10min,Preprocess,DigitalTwin,,fact_digitaltwindata_load2,0.001666667,double,Stat_IPCon2P_degQ_Max,1
3211,stat_ipcon2p_degq_min,Stat_IPCon2P_degQ_Min,2P IPC的Q方向开度最小值,degree,202012,10min,Preprocess,DigitalTwin,,fact_digitaltwindata_load2,0.001666667,double,Stat_IPCon2P_degQ_Min,1
3212,stat_ipcon2p_degq_std,Stat_IPCon2P_degQ_Std,2P IPC的Q方向开度标准差,degree,202012,10min,Preprocess,DigitalTwin,,fact_digitaltwindata_load2,0.001666667,double,Stat_IPCon2P_degQ_Std,1
